variant_id,sample_id,condition_id,split,source_smiles,target_smiles
edit:multiproperty_edit:mpair_00001097_cond_01_2p,edit:multiproperty_edit:mpair_00001097_cond_01_2p,mpair_00001097_cond_01_2p,train,Cc1oc(-c2ccccc2)nc1COc1ccc(CN(O)C(N)=O)cc1F,COc1cc(CN(O)C(N)=O)ccc1OCc1nc(-c2ccccc2)oc1C
edit:multiproperty_edit:mpair_00001097_cond_02_2p,edit:multiproperty_edit:mpair_00001097_cond_02_2p,mpair_00001097_cond_02_2p,train,Cc1oc(-c2ccccc2)nc1COc1ccc(CN(O)C(N)=O)cc1F,COc1cc(CN(O)C(N)=O)ccc1OCc1nc(-c2ccccc2)oc1C
edit:multiproperty_edit:mpair_00001098_cond_00_3p,edit:multiproperty_edit:mpair_00001098_cond_00_3p,mpair_00001098_cond_00_3p,train,COc1cc(CN(O)C(N)=O)ccc1OCc1nc(-c2ccccc2)oc1C,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cc(F)cc(CN(O)C(N)=O)c1
edit:multiproperty_edit:mpair_00001098_cond_01_4p,edit:multiproperty_edit:mpair_00001098_cond_01_4p,mpair_00001098_cond_01_4p,train,COc1cc(CN(O)C(N)=O)ccc1OCc1nc(-c2ccccc2)oc1C,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cc(F)cc(CN(O)C(N)=O)c1
edit:multiproperty_edit:mpair_00001098_cond_02_4p,edit:multiproperty_edit:mpair_00001098_cond_02_4p,mpair_00001098_cond_02_4p,train,COc1cc(CN(O)C(N)=O)ccc1OCc1nc(-c2ccccc2)oc1C,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cc(F)cc(CN(O)C(N)=O)c1
edit:multiproperty_edit:mpair_00001099_cond_00_2p,edit:multiproperty_edit:mpair_00001099_cond_00_2p,mpair_00001099_cond_00_2p,train,Cc1oc(-c2ccc(F)cc2)nc1COc1cccc(CN(O)C(N)=O)c1,NC(=O)N(O)Cc1ccc(OCc2coc(-c3ccc(C(F)(F)F)cc3)n2)cc1
edit:multiproperty_edit:mpair_00001099_cond_01_2p,edit:multiproperty_edit:mpair_00001099_cond_01_2p,mpair_00001099_cond_01_2p,train,Cc1oc(-c2ccc(F)cc2)nc1COc1cccc(CN(O)C(N)=O)c1,NC(=O)N(O)Cc1ccc(OCc2coc(-c3ccc(C(F)(F)F)cc3)n2)cc1
edit:multiproperty_edit:mpair_00001099_cond_02_2p,edit:multiproperty_edit:mpair_00001099_cond_02_2p,mpair_00001099_cond_02_2p,train,Cc1oc(-c2ccc(F)cc2)nc1COc1cccc(CN(O)C(N)=O)c1,NC(=O)N(O)Cc1ccc(OCc2coc(-c3ccc(C(F)(F)F)cc3)n2)cc1
edit:multiproperty_edit:mpair_00001100_cond_00_3p,edit:multiproperty_edit:mpair_00001100_cond_00_3p,mpair_00001100_cond_00_3p,train,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cc(F)cc(CN(O)C(N)=O)c1,COc1cc(CN(O)C(N)=O)cc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1
edit:multiproperty_edit:mpair_00001100_cond_01_3p,edit:multiproperty_edit:mpair_00001100_cond_01_3p,mpair_00001100_cond_01_3p,train,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cc(F)cc(CN(O)C(N)=O)c1,COc1cc(CN(O)C(N)=O)cc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1
edit:multiproperty_edit:mpair_00001100_cond_02_2p,edit:multiproperty_edit:mpair_00001100_cond_02_2p,mpair_00001100_cond_02_2p,train,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cc(F)cc(CN(O)C(N)=O)c1,COc1cc(CN(O)C(N)=O)cc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1
edit:multiproperty_edit:mpair_00001101_cond_00_4p,edit:multiproperty_edit:mpair_00001101_cond_00_4p,mpair_00001101_cond_00_4p,train,Cc1oc(-c2cccc(C(F)(F)F)c2)nc1COc1cccc(CN(O)C(N)=O)c1,COc1cc(CN(O)C(N)=O)ccc1OCc1nc(-c2ccccc2)oc1C
edit:multiproperty_edit:mpair_00001101_cond_01_4p,edit:multiproperty_edit:mpair_00001101_cond_01_4p,mpair_00001101_cond_01_4p,train,Cc1oc(-c2cccc(C(F)(F)F)c2)nc1COc1cccc(CN(O)C(N)=O)c1,COc1cc(CN(O)C(N)=O)ccc1OCc1nc(-c2ccccc2)oc1C
edit:multiproperty_edit:mpair_00001101_cond_02_2p,edit:multiproperty_edit:mpair_00001101_cond_02_2p,mpair_00001101_cond_02_2p,train,Cc1oc(-c2cccc(C(F)(F)F)c2)nc1COc1cccc(CN(O)C(N)=O)c1,COc1cc(CN(O)C(N)=O)ccc1OCc1nc(-c2ccccc2)oc1C
edit:multiproperty_edit:mpair_00001102_cond_00_3p,edit:multiproperty_edit:mpair_00001102_cond_00_3p,mpair_00001102_cond_00_3p,train,Cc1oc(-c2ccccc2)nc1COc1cccc(C(C)N(O)C(N)=O)c1,COc1cc(CN(O)C(N)=O)ccc1OCc1nc(-c2ccccc2)oc1C
edit:multiproperty_edit:mpair_00001102_cond_01_3p,edit:multiproperty_edit:mpair_00001102_cond_01_3p,mpair_00001102_cond_01_3p,train,Cc1oc(-c2ccccc2)nc1COc1cccc(C(C)N(O)C(N)=O)c1,COc1cc(CN(O)C(N)=O)ccc1OCc1nc(-c2ccccc2)oc1C
edit:multiproperty_edit:mpair_00001102_cond_02_2p,edit:multiproperty_edit:mpair_00001102_cond_02_2p,mpair_00001102_cond_02_2p,train,Cc1oc(-c2ccccc2)nc1COc1cccc(C(C)N(O)C(N)=O)c1,COc1cc(CN(O)C(N)=O)ccc1OCc1nc(-c2ccccc2)oc1C
edit:multiproperty_edit:mpair_00001103_cond_00_3p,edit:multiproperty_edit:mpair_00001103_cond_00_3p,mpair_00001103_cond_00_3p,train,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cc(F)cc(CN(O)C(N)=O)c1,Cc1oc(-c2ccccc2)nc1COc1cccc(C(C)N(O)C(N)=O)c1
edit:multiproperty_edit:mpair_00001103_cond_01_3p,edit:multiproperty_edit:mpair_00001103_cond_01_3p,mpair_00001103_cond_01_3p,train,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cc(F)cc(CN(O)C(N)=O)c1,Cc1oc(-c2ccccc2)nc1COc1cccc(C(C)N(O)C(N)=O)c1
edit:multiproperty_edit:mpair_00001103_cond_02_2p,edit:multiproperty_edit:mpair_00001103_cond_02_2p,mpair_00001103_cond_02_2p,train,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cc(F)cc(CN(O)C(N)=O)c1,Cc1oc(-c2ccccc2)nc1COc1cccc(C(C)N(O)C(N)=O)c1
edit:multiproperty_edit:mpair_00001104_cond_00_2p,edit:multiproperty_edit:mpair_00001104_cond_00_2p,mpair_00001104_cond_00_2p,train,Cc1oc(-c2cccc(C(F)(F)F)c2)nc1COc1cccc(CN(O)C(N)=O)c1,NC(=O)N(O)Cc1ccc(OCc2coc(-c3ccccc3)n2)cc1
edit:multiproperty_edit:mpair_00001104_cond_01_2p,edit:multiproperty_edit:mpair_00001104_cond_01_2p,mpair_00001104_cond_01_2p,train,Cc1oc(-c2cccc(C(F)(F)F)c2)nc1COc1cccc(CN(O)C(N)=O)c1,NC(=O)N(O)Cc1ccc(OCc2coc(-c3ccccc3)n2)cc1
edit:multiproperty_edit:mpair_00001104_cond_02_2p,edit:multiproperty_edit:mpair_00001104_cond_02_2p,mpair_00001104_cond_02_2p,train,Cc1oc(-c2cccc(C(F)(F)F)c2)nc1COc1cccc(CN(O)C(N)=O)c1,NC(=O)N(O)Cc1ccc(OCc2coc(-c3ccccc3)n2)cc1
edit:multiproperty_edit:mpair_00001105_cond_00_2p,edit:multiproperty_edit:mpair_00001105_cond_00_2p,mpair_00001105_cond_00_2p,train,Cc1oc(-c2ccccc2)nc1COc1ccc(C(C)N(O)C(N)=O)cc1,Cc1oc(-c2cccc(C(F)(F)F)c2)nc1COc1cccc(CN(O)C(N)=O)c1
edit:multiproperty_edit:mpair_00001105_cond_01_2p,edit:multiproperty_edit:mpair_00001105_cond_01_2p,mpair_00001105_cond_01_2p,train,Cc1oc(-c2ccccc2)nc1COc1ccc(C(C)N(O)C(N)=O)cc1,Cc1oc(-c2cccc(C(F)(F)F)c2)nc1COc1cccc(CN(O)C(N)=O)c1
edit:multiproperty_edit:mpair_00001105_cond_02_2p,edit:multiproperty_edit:mpair_00001105_cond_02_2p,mpair_00001105_cond_02_2p,train,Cc1oc(-c2ccccc2)nc1COc1ccc(C(C)N(O)C(N)=O)cc1,Cc1oc(-c2cccc(C(F)(F)F)c2)nc1COc1cccc(CN(O)C(N)=O)c1
edit:multiproperty_edit:mpair_00001106_cond_00_3p,edit:multiproperty_edit:mpair_00001106_cond_00_3p,mpair_00001106_cond_00_3p,train,COc1cc(CN(O)C(N)=O)cc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cc(F)cc(CN(O)C(N)=O)c1
edit:multiproperty_edit:mpair_00001106_cond_01_3p,edit:multiproperty_edit:mpair_00001106_cond_01_3p,mpair_00001106_cond_01_3p,train,COc1cc(CN(O)C(N)=O)cc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cc(F)cc(CN(O)C(N)=O)c1
edit:multiproperty_edit:mpair_00001106_cond_02_2p,edit:multiproperty_edit:mpair_00001106_cond_02_2p,mpair_00001106_cond_02_2p,train,COc1cc(CN(O)C(N)=O)cc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cc(F)cc(CN(O)C(N)=O)c1
edit:multiproperty_edit:mpair_00001108_cond_00_2p,edit:multiproperty_edit:mpair_00001108_cond_00_2p,mpair_00001108_cond_00_2p,train,Cc1oc(-c2cccc(C(F)(F)F)c2)nc1COc1cccc(CN(O)C(N)=O)c1,NC(=S)N(O)Cc1cccc(OCc2coc(-c3ccc(F)cc3)n2)c1
edit:multiproperty_edit:mpair_00001108_cond_01_4p,edit:multiproperty_edit:mpair_00001108_cond_01_4p,mpair_00001108_cond_01_4p,train,Cc1oc(-c2cccc(C(F)(F)F)c2)nc1COc1cccc(CN(O)C(N)=O)c1,NC(=S)N(O)Cc1cccc(OCc2coc(-c3ccc(F)cc3)n2)c1
edit:multiproperty_edit:mpair_00001108_cond_02_2p,edit:multiproperty_edit:mpair_00001108_cond_02_2p,mpair_00001108_cond_02_2p,train,Cc1oc(-c2cccc(C(F)(F)F)c2)nc1COc1cccc(CN(O)C(N)=O)c1,NC(=S)N(O)Cc1cccc(OCc2coc(-c3ccc(F)cc3)n2)c1
edit:multiproperty_edit:mpair_00001109_cond_00_4p,edit:multiproperty_edit:mpair_00001109_cond_00_4p,mpair_00001109_cond_00_4p,train,NC(=O)N(O)Cc1ccc(OCc2coc(-c3ccccc3)n2)cc1,COc1cc(CN(O)C(N)=O)ccc1OCc1nc(-c2ccccc2)oc1C
edit:multiproperty_edit:mpair_00001109_cond_01_4p,edit:multiproperty_edit:mpair_00001109_cond_01_4p,mpair_00001109_cond_01_4p,train,NC(=O)N(O)Cc1ccc(OCc2coc(-c3ccccc3)n2)cc1,COc1cc(CN(O)C(N)=O)ccc1OCc1nc(-c2ccccc2)oc1C
edit:multiproperty_edit:mpair_00001109_cond_02_4p,edit:multiproperty_edit:mpair_00001109_cond_02_4p,mpair_00001109_cond_02_4p,train,NC(=O)N(O)Cc1ccc(OCc2coc(-c3ccccc3)n2)cc1,COc1cc(CN(O)C(N)=O)ccc1OCc1nc(-c2ccccc2)oc1C
edit:multiproperty_edit:mpair_00001112_cond_00_4p,edit:multiproperty_edit:mpair_00001112_cond_00_4p,mpair_00001112_cond_00_4p,train,COc1cc(CN(O)C(N)=O)ccc1OCc1nc(-c2ccccc2)oc1C,Cc1oc(-c2cccc(C(F)(F)F)c2)nc1COc1cccc(CN(O)C(N)=O)c1
edit:multiproperty_edit:mpair_00001112_cond_01_4p,edit:multiproperty_edit:mpair_00001112_cond_01_4p,mpair_00001112_cond_01_4p,train,COc1cc(CN(O)C(N)=O)ccc1OCc1nc(-c2ccccc2)oc1C,Cc1oc(-c2cccc(C(F)(F)F)c2)nc1COc1cccc(CN(O)C(N)=O)c1
edit:multiproperty_edit:mpair_00001112_cond_02_2p,edit:multiproperty_edit:mpair_00001112_cond_02_2p,mpair_00001112_cond_02_2p,train,COc1cc(CN(O)C(N)=O)ccc1OCc1nc(-c2ccccc2)oc1C,Cc1oc(-c2cccc(C(F)(F)F)c2)nc1COc1cccc(CN(O)C(N)=O)c1
edit:multiproperty_edit:mpair_00001113_cond_00_3p,edit:multiproperty_edit:mpair_00001113_cond_00_3p,mpair_00001113_cond_00_3p,train,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(CN(O)C(N)=O)c1,Cc1oc(-c2ccccc2)nc1COc1ccc(CN(O)C(N)=O)cc1F
edit:multiproperty_edit:mpair_00001113_cond_01_3p,edit:multiproperty_edit:mpair_00001113_cond_01_3p,mpair_00001113_cond_01_3p,train,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(CN(O)C(N)=O)c1,Cc1oc(-c2ccccc2)nc1COc1ccc(CN(O)C(N)=O)cc1F
edit:multiproperty_edit:mpair_00001113_cond_02_3p,edit:multiproperty_edit:mpair_00001113_cond_02_3p,mpair_00001113_cond_02_3p,train,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(CN(O)C(N)=O)c1,Cc1oc(-c2ccccc2)nc1COc1ccc(CN(O)C(N)=O)cc1F
edit:multiproperty_edit:mpair_00001144_cond_00_3p,edit:multiproperty_edit:mpair_00001144_cond_00_3p,mpair_00001144_cond_00_3p,train,CCCCSC[S+]([O-])C[C@H](CO)NC(=O)/C=C/c1c(C)nc(O)nc1O,CCC[S+]([O-])C[C@H](C)NC(=O)/C=C/c1c(C)nc(O)nc1O
edit:multiproperty_edit:mpair_00001144_cond_01_4p,edit:multiproperty_edit:mpair_00001144_cond_01_4p,mpair_00001144_cond_01_4p,train,CCCCSC[S+]([O-])C[C@H](CO)NC(=O)/C=C/c1c(C)nc(O)nc1O,CCC[S+]([O-])C[C@H](C)NC(=O)/C=C/c1c(C)nc(O)nc1O
edit:multiproperty_edit:mpair_00001144_cond_02_3p,edit:multiproperty_edit:mpair_00001144_cond_02_3p,mpair_00001144_cond_02_3p,train,CCCCSC[S+]([O-])C[C@H](CO)NC(=O)/C=C/c1c(C)nc(O)nc1O,CCC[S+]([O-])C[C@H](C)NC(=O)/C=C/c1c(C)nc(O)nc1O
edit:multiproperty_edit:mpair_00001146_cond_00_2p,edit:multiproperty_edit:mpair_00001146_cond_00_2p,mpair_00001146_cond_00_2p,train,CCC[S+]([O-])C[C@H](C)NC(=O)/C=C/c1c(C)nc(O)nc1O,CCCCSC[S+]([O-])C[C@H](C)NC(=O)/C=C/c1c(C)nc(O)nc1O
edit:multiproperty_edit:mpair_00001146_cond_01_4p,edit:multiproperty_edit:mpair_00001146_cond_01_4p,mpair_00001146_cond_01_4p,train,CCC[S+]([O-])C[C@H](C)NC(=O)/C=C/c1c(C)nc(O)nc1O,CCCCSC[S+]([O-])C[C@H](C)NC(=O)/C=C/c1c(C)nc(O)nc1O
edit:multiproperty_edit:mpair_00001146_cond_02_5p,edit:multiproperty_edit:mpair_00001146_cond_02_5p,mpair_00001146_cond_02_5p,train,CCC[S+]([O-])C[C@H](C)NC(=O)/C=C/c1c(C)nc(O)nc1O,CCCCSC[S+]([O-])C[C@H](C)NC(=O)/C=C/c1c(C)nc(O)nc1O
edit:multiproperty_edit:mpair_00001154_cond_00_3p,edit:multiproperty_edit:mpair_00001154_cond_00_3p,mpair_00001154_cond_00_3p,train,CCCCCCCCCCCCNc1nc(O)nc(O)c1N,CCCCCCCCCCNc1cc(O)nc(O)n1
edit:multiproperty_edit:mpair_00001154_cond_01_5p,edit:multiproperty_edit:mpair_00001154_cond_01_5p,mpair_00001154_cond_01_5p,train,CCCCCCCCCCCCNc1nc(O)nc(O)c1N,CCCCCCCCCCNc1cc(O)nc(O)n1
edit:multiproperty_edit:mpair_00001154_cond_02_2p,edit:multiproperty_edit:mpair_00001154_cond_02_2p,mpair_00001154_cond_02_2p,train,CCCCCCCCCCCCNc1nc(O)nc(O)c1N,CCCCCCCCCCNc1cc(O)nc(O)n1
edit:multiproperty_edit:mpair_00001155_cond_00_2p,edit:multiproperty_edit:mpair_00001155_cond_00_2p,mpair_00001155_cond_00_2p,train,Cc1nc(O)nc(O)c1/C=C/C(=O)N[C@@H](CO)C[S+]([O-])C[S+](C)[O-],CCCCCCCCSC[S+]([O-])CC(CO)NC(=O)/C=C/c1c(C)nc(O)nc1O
edit:multiproperty_edit:mpair_00001155_cond_01_5p,edit:multiproperty_edit:mpair_00001155_cond_01_5p,mpair_00001155_cond_01_5p,train,Cc1nc(O)nc(O)c1/C=C/C(=O)N[C@@H](CO)C[S+]([O-])C[S+](C)[O-],CCCCCCCCSC[S+]([O-])CC(CO)NC(=O)/C=C/c1c(C)nc(O)nc1O
edit:multiproperty_edit:mpair_00001155_cond_02_2p,edit:multiproperty_edit:mpair_00001155_cond_02_2p,mpair_00001155_cond_02_2p,train,Cc1nc(O)nc(O)c1/C=C/C(=O)N[C@@H](CO)C[S+]([O-])C[S+](C)[O-],CCCCCCCCSC[S+]([O-])CC(CO)NC(=O)/C=C/c1c(C)nc(O)nc1O
edit:multiproperty_edit:mpair_00001157_cond_00_6p,edit:multiproperty_edit:mpair_00001157_cond_00_6p,mpair_00001157_cond_00_6p,train,CCCNc1cc(O)nc(O)n1,OCCCCNc1cc(O)nc(O)n1
edit:multiproperty_edit:mpair_00001157_cond_01_6p,edit:multiproperty_edit:mpair_00001157_cond_01_6p,mpair_00001157_cond_01_6p,train,CCCNc1cc(O)nc(O)n1,OCCCCNc1cc(O)nc(O)n1
edit:multiproperty_edit:mpair_00001157_cond_02_3p,edit:multiproperty_edit:mpair_00001157_cond_02_3p,mpair_00001157_cond_02_3p,train,CCCNc1cc(O)nc(O)n1,OCCCCNc1cc(O)nc(O)n1
edit:multiproperty_edit:mpair_00001159_cond_00_2p,edit:multiproperty_edit:mpair_00001159_cond_00_2p,mpair_00001159_cond_00_2p,train,CSCSC[C@H](CO)NC(=O)/C=C/c1c(C)nc(O)nc1O,CCCSC[S+]([O-])C[C@H](CO)NC(=O)/C=C/c1c(C)nc(O)nc1O
edit:multiproperty_edit:mpair_00001159_cond_01_2p,edit:multiproperty_edit:mpair_00001159_cond_01_2p,mpair_00001159_cond_01_2p,train,CSCSC[C@H](CO)NC(=O)/C=C/c1c(C)nc(O)nc1O,CCCSC[S+]([O-])C[C@H](CO)NC(=O)/C=C/c1c(C)nc(O)nc1O
edit:multiproperty_edit:mpair_00001159_cond_02_2p,edit:multiproperty_edit:mpair_00001159_cond_02_2p,mpair_00001159_cond_02_2p,train,CSCSC[C@H](CO)NC(=O)/C=C/c1c(C)nc(O)nc1O,CCCSC[S+]([O-])C[C@H](CO)NC(=O)/C=C/c1c(C)nc(O)nc1O
edit:multiproperty_edit:mpair_00001169_cond_00_2p,edit:multiproperty_edit:mpair_00001169_cond_00_2p,mpair_00001169_cond_00_2p,train,CSc1nc(N)nc(O)c1N=O,Nc1nc(O)c(N=O)c(O)n1
edit:multiproperty_edit:mpair_00001169_cond_01_4p,edit:multiproperty_edit:mpair_00001169_cond_01_4p,mpair_00001169_cond_01_4p,train,CSc1nc(N)nc(O)c1N=O,Nc1nc(O)c(N=O)c(O)n1
edit:multiproperty_edit:mpair_00001169_cond_02_5p,edit:multiproperty_edit:mpair_00001169_cond_02_5p,mpair_00001169_cond_02_5p,train,CSc1nc(N)nc(O)c1N=O,Nc1nc(O)c(N=O)c(O)n1
edit:multiproperty_edit:mpair_00001176_cond_00_2p,edit:multiproperty_edit:mpair_00001176_cond_00_2p,mpair_00001176_cond_00_2p,train,CC(=O)NCCSC[S+]([O-])C[C@H](CO)NC(=O)/C=C/c1c(C)nc(O)nc1O,CCCCCCCCSC[S+]([O-])C[C@H](C)NC(=O)/C=C/c1c(C)nc(O)nc1O
edit:multiproperty_edit:mpair_00001176_cond_01_4p,edit:multiproperty_edit:mpair_00001176_cond_01_4p,mpair_00001176_cond_01_4p,train,CC(=O)NCCSC[S+]([O-])C[C@H](CO)NC(=O)/C=C/c1c(C)nc(O)nc1O,CCCCCCCCSC[S+]([O-])C[C@H](C)NC(=O)/C=C/c1c(C)nc(O)nc1O
edit:multiproperty_edit:mpair_00001176_cond_02_6p,edit:multiproperty_edit:mpair_00001176_cond_02_6p,mpair_00001176_cond_02_6p,train,CC(=O)NCCSC[S+]([O-])C[C@H](CO)NC(=O)/C=C/c1c(C)nc(O)nc1O,CCCCCCCCSC[S+]([O-])C[C@H](C)NC(=O)/C=C/c1c(C)nc(O)nc1O
edit:multiproperty_edit:mpair_00001178_cond_00_3p,edit:multiproperty_edit:mpair_00001178_cond_00_3p,mpair_00001178_cond_00_3p,train,CN(C)c1nccc(C(F)(F)F)n1,Cc1ccnc(N(C)C)n1
edit:multiproperty_edit:mpair_00001178_cond_01_3p,edit:multiproperty_edit:mpair_00001178_cond_01_3p,mpair_00001178_cond_01_3p,train,CN(C)c1nccc(C(F)(F)F)n1,Cc1ccnc(N(C)C)n1
edit:multiproperty_edit:mpair_00001178_cond_02_3p,edit:multiproperty_edit:mpair_00001178_cond_02_3p,mpair_00001178_cond_02_3p,train,CN(C)c1nccc(C(F)(F)F)n1,Cc1ccnc(N(C)C)n1
edit:multiproperty_edit:mpair_00001180_cond_00_5p,edit:multiproperty_edit:mpair_00001180_cond_00_5p,mpair_00001180_cond_00_5p,train,CCCCCCCCSC[S+]([O-])C[C@H](CO)NC(=O)/C=C/c1c(C)nc(O)nc1O,Cc1nc(O)nc(O)c1/C=C/C(=O)N[C@@H](CO)C[S+]([O-])C[S+](C)[O-]
edit:multiproperty_edit:mpair_00001180_cond_01_3p,edit:multiproperty_edit:mpair_00001180_cond_01_3p,mpair_00001180_cond_01_3p,train,CCCCCCCCSC[S+]([O-])C[C@H](CO)NC(=O)/C=C/c1c(C)nc(O)nc1O,Cc1nc(O)nc(O)c1/C=C/C(=O)N[C@@H](CO)C[S+]([O-])C[S+](C)[O-]
edit:multiproperty_edit:mpair_00001180_cond_02_4p,edit:multiproperty_edit:mpair_00001180_cond_02_4p,mpair_00001180_cond_02_4p,train,CCCCCCCCSC[S+]([O-])C[C@H](CO)NC(=O)/C=C/c1c(C)nc(O)nc1O,Cc1nc(O)nc(O)c1/C=C/C(=O)N[C@@H](CO)C[S+]([O-])C[S+](C)[O-]
edit:multiproperty_edit:mpair_00001185_cond_00_3p,edit:multiproperty_edit:mpair_00001185_cond_00_3p,mpair_00001185_cond_00_3p,train,CCCCCC[S+]([O-])C[C@H](CO)NC(=O)/C=C/c1c(C)nc(O)nc1O,CCC[S+]([O-])C[C@H](CO)NC(=O)/C=C/c1c(C)nc(O)nc1O
edit:multiproperty_edit:mpair_00001185_cond_01_2p,edit:multiproperty_edit:mpair_00001185_cond_01_2p,mpair_00001185_cond_01_2p,train,CCCCCC[S+]([O-])C[C@H](CO)NC(=O)/C=C/c1c(C)nc(O)nc1O,CCC[S+]([O-])C[C@H](CO)NC(=O)/C=C/c1c(C)nc(O)nc1O
edit:multiproperty_edit:mpair_00001185_cond_02_3p,edit:multiproperty_edit:mpair_00001185_cond_02_3p,mpair_00001185_cond_02_3p,train,CCCCCC[S+]([O-])C[C@H](CO)NC(=O)/C=C/c1c(C)nc(O)nc1O,CCC[S+]([O-])C[C@H](CO)NC(=O)/C=C/c1c(C)nc(O)nc1O
edit:multiproperty_edit:mpair_00001196_cond_00_3p,edit:multiproperty_edit:mpair_00001196_cond_00_3p,mpair_00001196_cond_00_3p,train,CCCCSC[S+]([O-])C[C@H](C)NC(=O)/C=C/c1c(C)nc(O)nc1O,CCCSC[S+]([O-])C[C@H](CO)NC(=O)/C=C/c1c(C)nc(O)nc1O
edit:multiproperty_edit:mpair_00001196_cond_01_4p,edit:multiproperty_edit:mpair_00001196_cond_01_4p,mpair_00001196_cond_01_4p,train,CCCCSC[S+]([O-])C[C@H](C)NC(=O)/C=C/c1c(C)nc(O)nc1O,CCCSC[S+]([O-])C[C@H](CO)NC(=O)/C=C/c1c(C)nc(O)nc1O
edit:multiproperty_edit:mpair_00001196_cond_02_2p,edit:multiproperty_edit:mpair_00001196_cond_02_2p,mpair_00001196_cond_02_2p,train,CCCCSC[S+]([O-])C[C@H](C)NC(=O)/C=C/c1c(C)nc(O)nc1O,CCCSC[S+]([O-])C[C@H](CO)NC(=O)/C=C/c1c(C)nc(O)nc1O
edit:multiproperty_edit:mpair_00001199_cond_00_5p,edit:multiproperty_edit:mpair_00001199_cond_00_5p,mpair_00001199_cond_00_5p,train,CN(C)c1cc(Cl)nc(N(C)C)n1,CN(C)c1cc(Cl)nc(SCC(=O)O)n1
edit:multiproperty_edit:mpair_00001199_cond_01_4p,edit:multiproperty_edit:mpair_00001199_cond_01_4p,mpair_00001199_cond_01_4p,train,CN(C)c1cc(Cl)nc(N(C)C)n1,CN(C)c1cc(Cl)nc(SCC(=O)O)n1
edit:multiproperty_edit:mpair_00001199_cond_02_3p,edit:multiproperty_edit:mpair_00001199_cond_02_3p,mpair_00001199_cond_02_3p,train,CN(C)c1cc(Cl)nc(N(C)C)n1,CN(C)c1cc(Cl)nc(SCC(=O)O)n1
edit:multiproperty_edit:mpair_00001201_cond_00_2p,edit:multiproperty_edit:mpair_00001201_cond_00_2p,mpair_00001201_cond_00_2p,train,CN(C)c1cc(O)nc(N)n1,CNc1cc(O)nc(N)n1
edit:multiproperty_edit:mpair_00001201_cond_01_2p,edit:multiproperty_edit:mpair_00001201_cond_01_2p,mpair_00001201_cond_01_2p,train,CN(C)c1cc(O)nc(N)n1,CNc1cc(O)nc(N)n1
edit:multiproperty_edit:mpair_00001201_cond_02_2p,edit:multiproperty_edit:mpair_00001201_cond_02_2p,mpair_00001201_cond_02_2p,train,CN(C)c1cc(O)nc(N)n1,CNc1cc(O)nc(N)n1
edit:multiproperty_edit:mpair_00001203_cond_00_3p,edit:multiproperty_edit:mpair_00001203_cond_00_3p,mpair_00001203_cond_00_3p,train,COCOC[C@@H](C[S+]([O-])CSC)NC(=O)/C=C/c1c(C)nc(O)nc1O,Cc1nc(O)nc(O)c1/C=C/C(=O)NC(CO)CSC[S+](C)[O-]
edit:multiproperty_edit:mpair_00001203_cond_01_5p,edit:multiproperty_edit:mpair_00001203_cond_01_5p,mpair_00001203_cond_01_5p,train,COCOC[C@@H](C[S+]([O-])CSC)NC(=O)/C=C/c1c(C)nc(O)nc1O,Cc1nc(O)nc(O)c1/C=C/C(=O)NC(CO)CSC[S+](C)[O-]
edit:multiproperty_edit:mpair_00001203_cond_02_3p,edit:multiproperty_edit:mpair_00001203_cond_02_3p,mpair_00001203_cond_02_3p,train,COCOC[C@@H](C[S+]([O-])CSC)NC(=O)/C=C/c1c(C)nc(O)nc1O,Cc1nc(O)nc(O)c1/C=C/C(=O)NC(CO)CSC[S+](C)[O-]
edit:multiproperty_edit:mpair_00001220_cond_00_3p,edit:multiproperty_edit:mpair_00001220_cond_00_3p,mpair_00001220_cond_00_3p,train,CCc1nc(N(C)C)ncc1C(=O)O,COCc1nc(N(C)C)ncc1C(=O)OC
